Cause of death Code	Race	Gender	Gender Code	Year	Year Code	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
I509	Black or African American	Female	F	1999	1999	252	3028957	8.3196955255555	7.29247607615032	9.34691497496068	0.524091555818968	8.48120969865823	7.43404835360842	9.52837104370804	0.534265992372351
I509	White	Female	F	1999	1999	1807	26973470	6.69917515247389	6.39028907914783	7.00806122579995	0.157594935370438	5.542922872001	5.28734936605239	5.79849637794962	0.13039464589215
I110	Black or African American	Male	M	1999	1999	389	2102592	18.5009740358567	16.6624222612043	20.3395258105091	0.938036619720612	23.7191617712946	21.3620476602558	26.0762758823335	1.20260924032594
I110	White	Male	M	1999	1999	1677	21290404	7.87678805907112	7.49979035954687	8.25378575859536	0.19234576506339	9.54665952297919	9.0897386751268	10.0035803708316	0.233122881557343
I130	White	Male	M	1999	1999	11	12136628	0.0906347298442368	0.045244857138243	0.162170909415696	0.0273273992607782	0.0584768287803972	0.0291916329271743	0.104631420200189	0.0176314272722212
I132	Black or African American	Male	M	1999	1999	143	2102592	6.80112927282136	5.68640083019061	7.91585771545211	0.568739001342219	8.65809321925326	7.23900200905982	10.0771844294467	0.724026127649711
I132	White	Male	M	1999	1999	528	21290404	2.47999051591506	2.26845215737166	2.69152887445846	0.107927733950714	3.03743434340953	2.7783471126057	3.29652157421336	0.132187362655016
I500	Black or African American	Male	M	1999	1999	1589	2102592	75.5733875140779	71.8574961191834	79.2892789089723	1.89586295657881	102.042785409823	97.0254119574981	107.060158862149	2.55988441445167
I500	White	Male	M	1999	1999	16105	21290404	75.6444076871439	74.476112645843	76.8127027284449	0.596068898622925	92.1481019687029	90.724914533082	93.5712894043238	0.726116038582093
I501	Black or African American	Male	M	1999	1999	8	750415	1.06607677085346	0.460257324280565	2.10059766928966	0.37691505696797	0.515872663373196	0.22271770495811	1.01647549591055	0.182388529249976
I501	White	Male	M	1999	1999	48	21290404	0.225453683265005	0.166231509744954	0.298917765956907	0.0325414361807108	0.254193894938038	0.187422242615714	0.337022975603598	0.036689728417209
I509	Black or African American	Male	M	1999	1999	174	2102592	8.27549995434207	7.04586645063736	9.50513345804678	0.627364032502403	10.1880369972027	8.67422493776688	11.7018490566385	0.772353091548885
I509	White	Male	M	1999	1999	1314	21290404	6.17179457937952	5.83808409495313	6.50550506380591	0.170260451237955	7.10529727368575	6.7211120639062	7.4894824834653	0.196012862132423
I110	Black or African American	Female	F	2000	2000	846	3072397	27.5355040380524	25.6799913838213	29.3910166922835	0.946690129709734	27.9549004047918	26.0711262281078	29.8386745814757	0.961109273818359
