Race	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
White	Male	M	64 years	64	2021	2021	3185	1437125	221.623032095329
White	Male	M	65 years	65	2019	2019	3642	1328214	274.202801656962
White	Male	M	65 years	65	2020	2020	3856	1358028	283.941126397983
White	Male	M	65 years	65	2021	2021	3263	1367030	238.6926402493
White	Male	M	66 years	66	2019	2019	3739	1281108	291.856736512456
White	Male	M	66 years	66	2020	2020	4065	1305277	311.428148967614
White	Male	M	66 years	66	2021	2021	3282	1337943	245.301929902843
White	Male	M	67 years	67	2019	2019	3926	1235803	317.688175218866
White	Male	M	67 years	67	2020	2020	3985	1257282	316.953555367849
White	Male	M	67 years	67	2021	2021	3417	1300688	262.707121154343
White	Male	M	68 years	68	2019	2019	3880	1186708	326.954903817957
White	Male	M	68 years	68	2020	2020	4290	1210993	354.254731447663
White	Male	M	68 years	68	2021	2021	3504	1251399	280.006616594707
White	Male	M	69 years	69	2019	2019	3819	1152192	331.455174137644
White	Male	M	69 years	69	2020	2020	4116	1161524	354.362027818624
White	Male	M	69 years	69	2021	2021	3466	1210534	286.319921621367
White	Male	M	70 years	70	2019	2019	4206	1125835	373.589380326602
White	Male	M	70 years	70	2020	2020	4246	1126169	377.030445696871
White	Male	M	70 years	70	2021	2021	3585	1140747	314.267756128221
White	Male	M	71 years	71	2019	2019	4540	1118541	405.885881697676
White	Male	M	71 years	71	2020	2020	4465	1098861	406.329826975386
White	Male	M	71 years	71	2021	2021	3568	1080441	330.235524197989
White	Male	M	72 years	72	2019	2019	4996	1186927	420.918893916812
White	Male	M	72 years	72	2020	2020	4745	1089963	435.335878373853
White	Male	M	72 years	72	2021	2021	3852	1062972	362.380194398347
White	Male	M	73 years	73	2019	2019	3927	832205	471.878924063182
White	Male	M	73 years	73	2020	2020	5240	1154284	453.961070239213
White	Male	M	73 years	73	2021	2021	4040	1049728	384.861602243629
White	Male	M	74 years	74	2019	2019	4159	812857	511.652111010916
White	Male	M	74 years	74	2020	2020	4420	806542	548.018578077769
White	Male	M	74 years	74	2021	2021	4453	1137336	391.528976485401
White	Male	M	75 years	75	2019	2019	4403	788640	558.302901196997
White	Male	M	75 years	75	2020	2020	4448	785710	566.112178793703
White	Male	M	75 years	75	2021	2021	3629	759623	477.736982687465
White	Male	M	76 years	76	2019	2019	4836	807437	598.93217675187
White	Male	M	76 years	76	2020	2020	4816	759381	634.200750347981
White	Male	M	76 years	76	2021	2021	3691	722935	510.557657327422
White	Male	M	77 years	77	2019	2019	4595	679586	676.146948289105
White	Male	M	77 years	77	2020	2020	5098	774605	658.141891673821
White	Male	M	77 years	77	2021	2021	3838	704950	544.435775586921
White	Male	M	78 years	78	2019	2019	4378	600683	728.837007206796
White	Male	M	78 years	78	2020	2020	4848	648843	747.176127352842
White	Male	M	78 years	78	2021	2021	4275	714874	598.007481038617
White	Male	M	79 years	79	2019	2019	4391	550082	798.244625346766
White	Male	M	79 years	79	2020	2020	4695	570566	822.867117914492
White	Male	M	79 years	79	2021	2021	4063	592138	686.157618663217
White	Male	M	80 years	80	2019	2019	4594	508959	902.626734177016
White	Male	M	80 years	80	2020	2020	4501	519540	866.343303691727
White	Male	M	80 years	80	2021	2021	3823	516051	740.818252459544
White	Male	M	81 years	81	2019	2019	4663	470631	990.797461280706
White	Male	M	81 years	81	2020	2020	4732	477446	991.106847685393
White	Male	M	81 years	81	2021	2021	3858	457292	843.662255189244
White	Male	M	82 years	82	2019	2019	4488	415749	1079.49748526154
White	Male	M	82 years	82	2020	2020	4799	438017	1095.61957640913
White	Male	M	82 years	82	2021	2021	3837	419344	915.000572322485
White	Male	M	83 years	83	2019	2019	4589	379680	1208.64938895912
White	Male	M	83 years	83	2020	2020	4806	383676	1252.61939761674
White	Male	M	83 years	83	2021	2021	4033	380445	1060.07438657362
White	Male	M	84 years	84	2019	2019	4827	346002	1395.07864116392
White	Male	M	84 years	84	2020	2020	4870	347144	1402.87603991427
White	Male	M	84 years	84	2021	2021	3944	327971	1202.54534699714
White	Male	M	85 years	85	2019	2019	49632	1907106	2602.47726135831
White	Male	M	85 years	85	2020	2020	49811	1921392	2592.44339520514
White	Male	M	85 years	85	2021	2021	41479	1699823	2440.19524385774
