Cause of death Code	Race	Gender	Gender Code	Year	Year Code	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
I119	White	Male	M	2001	2001	4820	71245427	6.76534649725659	6.57435123398384	6.95634176052934	0.09744656289426	6.80562631458453	6.61349389531862	6.99775873385044	0.098026744523421
I120	Black or African American	Male	M	2001	2001	922	10617702	8.68361157621489	8.12309172279745	9.24413142963233	0.285979517049715	13.5452236853469	12.6708908426144	14.4195565280795	0.44608818506762
I120	White	Male	M	2001	2001	2050	71245427	2.87737765962158	2.75281840285167	3.00193691639149	0.0635506412091363	3.25221854758147	3.11143274430484	3.3930043508581	0.0718294914676685
I129	Black or African American	Male	M	2001	2001	15	3976195	0.377245079781047	0.211140298702654	0.62220917233687	0.0974042607620455	0.213992091321758	0.119769233591875	0.352947855821542	0.0552525203939511
I129	White	Male	M	2001	2001	101	52145914	0.193687275286804	0.155912971019365	0.231461579554243	0.019272604218081	0.16588160676012	0.133530166652091	0.198233046868149	0.0165058367898108
I130	Black or African American	Male	M	2001	2001	5	1571090	0.31825038667422	0.103335900553119	0.742691379870027	0.14232589969383	0.0852107619531912	0.0276679344062012	0.198853798847304	0.0381074112283777
I130	White	Male	M	2001	2001	7	16110422	0.0434501343291939	0.0174691265070524	0.0895237877691844	0.0164226071239139	0.00967218860974874	0.00388870343054948	0.0199283839677541	0.00365574367072953
I131	Black or African American	Male	M	2001	2001	209	9263329	2.25620832424283	1.95032054569356	2.56209610279209	0.15606519313738	2.5571967158657	2.21050212462393	2.90389130710746	0.176884995531513
I131	White	Male	M	2001	2001	245	56830236	0.431108538771509	0.377125210862582	0.485091866680436	0.0275425142392485	0.3776739497055	0.330381690712649	0.42496620869835	0.024128703567781
I132	Black or African American	Male	M	2001	2001	149	9441335	1.57816664698372	1.32476128633463	1.8315720076328	0.129288449310756	2.33018782960009	1.95603083644067	2.70434482275952	0.190896425081338
I132	White	Male	M	2001	2001	414	57795376	0.716320281401059	0.647318047899236	0.785322514902882	0.0352052211743995	0.668077026112248	0.603722004832052	0.732432047392444	0.032834194530712
I110	Black or African American	Female	F	2002	2002	942	11298987	8.33703056743052	7.80462570429868	8.86943543056235	0.271635134250934	8.84694995034447	8.28198150752167	9.41191839316727	0.288249205521837
I110	White	Female	F	2002	2002	4774	65113239	7.33184230015036	7.12385923266115	7.53982536763956	0.106113809943472	4.04651982171456	3.93173180927206	4.16130783415705	0.0585653124706604
I119	Black or African American	Female	F	2002	2002	2355	12751720	18.4680968528167	17.7221931568523	19.2140005487812	0.380563110185949	21.1545505088908	20.3001442570283	22.0089567607533	0.435921557072697
I119	White	Female	F	2002	2002	5878	76913672	7.64233438237093	7.44696013574865	7.8377086289932	0.09968073807259	5.60203450680233	5.45881998404561	5.74524902955905	0.0730686340595494
I120	Black or African American	Female	F	2002	2002	1303	12751720	10.2182293839576	9.66339992613312	10.7730588417821	0.28307625399209	12.1107530241169	11.453163310505	12.7683427377288	0.335504955924427
I120	White	Female	F	2002	2002	3062	76913672	3.98108674358962	3.84007505322995	4.12209843394929	0.0719447399794248	2.74678687300279	2.64949457947426	2.84407916653133	0.0496389252696611
I129	Black or African American	Female	F	2002	2002	21	7050382	0.297856201266825	0.18437894570819	0.455305967818481	0.0649975518341537	0.193496448777449	0.119778171722216	0.295780606565696	0.0422243868203716
I129	White	Female	F	2002	2002	115	21915706	0.524737829573001	0.428831001941089	0.620644657204914	0.048932054914241	0.102409497585729	0.0836920171997285	0.12112697797173	0.00954973489081674
I130	Black or African American	Female	F	2002	2002	3	755532	0.397071202808088	0.0818840234430838	1.16040882451041	0.229249165828698	0.0276629193465548	0.00570464722764654	0.0808426687567588	0.0159711939313043
I130	White	Female	F	2002	2002	16	10242703	0.156208766377391	0.0892873687736528	0.2536736640709	0.0390521915943477	0.0131720698546739	0.00752902340823305	0.0213906511197991	0.00329301746366847
I131	Black or African American	Female	F	2002	2002	258	11457984	2.25170501198117	1.97694235153191	2.52646767243042	0.140185030841455	2.33791106048778	2.05262916989583	2.62319295107973	0.145551984995893
I131	White	Female	F	2002	2002	314	57782129	0.543420613664131	0.483313294864106	0.603527932464157	0.0306669993877681	0.284714435863004	0.253222400167125	0.316206471558882	0.0160673651509584
I132	Black or African American	Female	F	2002	2002	227	10005251	2.26880864857863	1.97365985541286	2.5639574417444	0.150586118962127	2.11937682786338	1.84366758574671	2.39508606998006	0.140667980671773
I132	White	Female	F	2002	2002	715	34712112	2.05979976095952	1.90881675977563	2.21078276214341	0.0770321434611696	0.617133699368049	0.571897895466945	0.662369503269153	0.0230794917862777
I110	Black or African American	Male	M	2002	2002	558	9632439	5.79292534320747	5.31226653707135	6.27358414934358	0.245234084763324	8.9100884789988	8.17078799830049	9.64938895969711	0.377194122805261
I110	White	Male	M	2002	2002	1934	65295772	2.96190693633272	2.82989924212091	3.09391463054453	0.0673508643937804	3.05905923612386	2.92272161144547	3.19539686080225	0.0695600125910151
I119	Black or African American	Male	M	2002	2002	2529	10793862	23.4299827068384	22.5168085238469	24.3431568898299	0.465905195403838	30.6914656145323	29.4952780463194	31.8876531827451	0.610299779700451
I119	White	Male	M	2002	2002	5514	71592855	7.70188589350152	7.49859413594921	7.90517765105383	0.103720284465465	7.61635150778264	7.41531743566535	7.81738557989993	0.102568404141475
I120	Black or African American	Male	M	2002	2002	968	10793862	8.96805981028848	8.40310086594096	9.53301875463599	0.288244359360978	14.4718053803741	13.5601281543681	15.38348260638	0.465141441839748
I120	White	Male	M	2002	2002	2256	71592855	3.15115244391357	3.02111873878702	3.28118614904012	0.0663437271053818	3.52082353030591	3.37553518361653	3.66611187699529	0.0741267074945831
I129	Black or African American	Male	M	2002	2002	17	3981191	0.427007897887843	0.248749180835584	0.683682345308226	0.103564627409679	0.249986840424553	0.145627334020919	0.400253930203752	0.060630714593227
I129	White	Male	M	2002	2002	83	38390938	0.216196853538718	0.172198631875053	0.268008429489272	0.0237306876407768	0.134747653811398	0.10732515878424	0.167039929047299	0.0147904765059551
I130	Black or African American	Male	M	2002	2002	2	514810	0.388492842019386	0.0470464831685476	1.40336823294031	0.274705923034342	0.0318472821614997	0.00385670586975761	0.115043211243272	0.0225194291787578
I130	White	Male	M	2002	2002	19	19044048	0.0997687046367453	0.0600677440006452	0.155800804534834	0.0228885105915542	0.0288570480980917	0.0173739629484181	0.045063743450942	0.00662026086676181
I131	Black or African American	Male	M	2002	2002	237	10793862	2.19569232958509	1.91614626475725	2.47523839441293	0.142625543279511	3.04283623271516	2.65543546471602	3.4302370007143	0.197653453060788
I131	White	Male	M	2002	2002	234	65295772	0.358369298398065	0.312451723918778	0.404286872877352	0.0234273339180037	0.353651895622712	0.308338758226217	0.398965033019207	0.0231189476512729
I132	Black or African American	Male	M	2002	2002	156	6854258	2.27595751429258	1.91880153688814	2.63311349169701	0.182222437451243	2.44781058679537	2.06368646446984	2.8319347091209	0.195981695064045
I132	White	Male	M	2002	2002	402	45554271	0.882463907720091	0.796197841020667	0.968729974419514	0.0440132993364407	0.633560042534585	0.571625800908111	0.695494284161059	0.0315991028706499
I110	Black or African American	Female	F	2003	2003	1007	11457151	8.78927056124162	8.24640265212285	9.33213847036039	0.276973423019779	9.2523730945997	8.68090173059353	9.82384445860588	0.291567022452131
I110	White	Female	F	2003	2003	5193	58860101	8.8226148303755	8.58265185974163	9.06257780100938	0.122430087058101	4.35079030749012	4.23245480414298	4.46912581083726	0.0603752568097642
I119	Black or African American	Female	F	2003	2003	2503	12931558	19.3557497093544	18.5974591586677	20.1140402600412	0.38688293402385	21.7978899515844	20.9439248908971	22.6518550122716	0.43569645953431
I119	White	Female	F	2003	2003	6047	77168450	7.83610400364398	7.63859528179538	8.03361272549257	0.1007697560452	5.71292272346355	5.56892871003464	5.85691673689246	0.0734663333820982
I120	Black or African American	Female	F	2003	2003	1290	12931558	9.97559613466529	9.43121875040435	10.5199735189262	0.277743563398439	11.8158807311368	11.1710773371017	12.4606841251719	0.328981323487292
I120	White	Female	F	2003	2003	3221	77168450	4.17398561199558	4.02983660445491	4.31813461953624	0.0735454120105443	2.8713952859109	2.77223136461432	2.97055920720749	0.0505938373962166
I129	Black or African American	Female	F	2003	2003	32	8663019	0.369386238215569	0.252660186939449	0.521462552488919	0.0652988784798046	0.289284809293496	0.197870809556751	0.408383365279628	0.051138812586422
I129	White	Female	F	2003	2003	137	50779830	0.269792159603528	0.224614356083881	0.314969963123174	0.0230498997549216	0.120681547041069	0.100472927084579	0.140890166997559	0.0103105203859643
I130	Black or African American	Female	F	2003	2003	1	539527	0.185347535897184	0.0046929996089167	1.03268974490619	0.185347535897184	0.00879338653559204	0.000222648547081191	0.0489935841571661	0.00879338653559204
I130	White	Female	F	2003	2003	20	17317328	0.115491258235682	0.0705455252681014	0.178367009044351	0.0258246304221967	0.0171441547157994	0.0104721640250517	0.0264777754261749	0.0038335495361301
I131	Black or African American	Female	F	2003	2003	242	11457151	2.11221795016929	1.84609206595284	2.37834383438574	0.135778512355332	2.14256614180829	1.87261658052591	2.41251570309067	0.137729368001213
I131	White	Female	F	2003	2003	317	70115092	0.4521137902807	0.402343039246188	0.501884541315212	0.0253932403237307	0.286178682475131	0.254674826005698	0.317682538944563	0.0160733961578739
I132	Black or African American	Female	F	2003	2003	248	11457151	2.16458699025613	1.89518222404395	2.43399175646831	0.137451411332744	2.27802139267759	1.99449856662197	2.56154421873321	0.144654503089603
I132	White	Female	F	2003	2003	796	43726472	1.82040755540488	1.69394319065968	1.94687192015009	0.0645226350740846	0.676418833759091	0.629427775158474	0.723409892359708	0.0239750298982739
I110	Black or African American	Male	M	2003	2003	577	8368419	6.89497024467824	6.33236916524017	7.4575713241163	0.287041367060237	8.81979388717164	8.10013515257828	9.539452621765	0.367172823772122
I110	White	Male	M	2003	2003	2086	71883621	2.90191280152679	2.77738013780095	3.02644546525263	0.0635370733295099	3.20804356249463	3.07037360563866	3.34571351935061	0.0702397739061085
I119	Black or African American	Male	M	2003	2003	2672	10951819	24.3977735570685	23.4726749210407	25.3228721930962	0.471989100014165	32.0309150544738	30.8163880092784	33.2454420996693	0.619656655711982
I119	White	Male	M	2003	2003	6003	71883621	8.35099834494982	8.13974173940834	8.5622549504913	0.107783982419124	8.16021216554706	7.95378190997956	8.36664242111456	0.105321558963012
I120	Black or African American	Male	M	2003	2003	1004	10951819	9.16742689045537	8.60035689313712	9.73449688777361	0.289321427203186	14.2187086088664	13.3391812181333	15.0982359995995	0.448738464659751
I120	White	Male	M	2003	2003	2382	66210866	3.59759680533404	3.45312014912991	3.74207346153816	0.0737125796959818	3.60922375832249	3.46428017283738	3.75416734380761	0.0739508089209778
I129	Black or African American	Male	M	2003	2003	24	7962114	0.301427485213098	0.193130618325736	0.448499983798273	0.0615286277685343	0.320772545325238	0.205525385240787	0.477283885640328	0.0654774216283853
I129	White	Male	M	2003	2003	87	45279601	0.192139502289342	0.153896055753672	0.237004076073904	0.0205995168841899	0.135259782969378	0.108337675767153	0.166842942292727	0.0145013708780909
I130	Black or African American	Male	M	2003	2003	6	1352293	0.443690827357681	0.162825659823722	0.96572858101018	0.18113602176327	0.10997003064435	0.0403568018458634	0.239358569299878	0.0448950770128143
I130	White	Male	M	2003	2003	12	13501985	0.0888758208515266	0.0459230253921923	0.155248283863447	0.0256562395465389	0.0178004006140037	0.00919764500126188	0.0310937397925417	0.00513853304308912
I131	Black or African American	Male	M	2003	2003	249	10951819	2.27359491605915	1.99119179816068	2.55599803395762	0.144083223417585	2.99809291782215	2.62569993710163	3.37048589854267	0.189996418734958
I131	White	Male	M	2003	2003	254	59001385	0.430498368809478	0.377555103489523	0.483441634129433	0.0270118700612015	0.370112010970708	0.324595140723062	0.415628881218355	0.0232228929834929
I132	Black or African American	Male	M	2003	2003	151	10951819	1.37876639487924	1.15884965569837	1.59868313406012	0.112202417949425	2.20389551466673	1.85236858676876	2.5554224425647	0.179350473417331
I132	White	Male	M	2003	2003	498	46241232	1.07696092526254	0.982371770145168	1.17155008037992	0.0482597730190696	0.774252158193871	0.706249823314813	0.842254493072929	0.0346950688158459
I110	Black or African American	Female	F	2004	2004	989	13119707	7.53827810331435	7.06845963893413	8.00809656769457	0.239703298153174	8.9758381008331	8.41642460941457	9.53525159225162	0.285415046642103
I110	White	Female	F	2004	2004	5241	65417964	8.01156086117263	7.79465757703149	8.22846414531377	0.110664940888336	4.34901537683635	4.23127106528929	4.4667596883834	0.0600736283403351
I119	Black or African American	Female	F	2004	2004	2396	13119707	18.2626029681913	17.5313370345536	18.993868901829	0.373094864100865	20.5573691190586	19.7342168144191	21.3805214236981	0.419975665632406
I119	White	Female	F	2004	2004	6002	77411268	7.7533932140215	7.55723798691135	7.94954844113166	0.100079197505183	5.62066810146372	5.47846927347708	5.76286692945036	0.072550422442164
I120	Black or African American	Female	F	2004	2004	1451	13119707	11.0596982081993	10.4906282734623	11.6287681429363	0.29034180343724	13.0747961669561	12.4020406123865	13.7475517215257	0.343242629882431
I120	White	Female	F	2004	2004	3350	77411268	4.32753536603999	4.18098925643829	4.47408147564169	0.0747684232661725	2.95572892440604	2.85563717742506	3.05582067138702	0.0510672178474386
I129	Black or African American	Female	F	2004	2004	19	4830740	0.393314481839221	0.23680285008094	0.614207761129765	0.0902325304930647	0.166782538093413	0.100414762709901	0.260450947137435	0.0382625383734952
I129	White	Female	F	2004	2004	129	37844588	0.340867761593811	0.282044764985849	0.399690758201773	0.0300117329632458	0.112145554235244	0.0927927778813492	0.131498330589139	0.009873865486681
I130	Black or African American	Female	F	2004	2004	7	933641	0.749752849328596	0.301438133072562	1.54477577569965	0.283379940583649	0.0665088441525446	0.0267398807915305	0.13703349231502	0.0251379802305693
I130	White	Female	F	2004	2004	22	25283124	0.0870145635483969	0.0545311568301449	0.131740919357908	0.018551567281889	0.0188636372015482	0.0118216527978382	0.028559735359516	0.00402174096444242
I131	Black or African American	Female	F	2004	2004	228	11795024	1.93301853391735	1.68210466560932	2.18393240222539	0.128017279748998	1.96307695920456	1.70826138192078	2.21789253648834	0.130007947593765
I131	White	Female	F	2004	2004	321	52384594	0.612775580545685	0.545740057048736	0.679811104042633	0.0342017977025247	0.28116610257109	0.250407505992118	0.311924699150061	0.0156931615198834
I132	Black or African American	Female	F	2004	2004	224	11635809	1.92509175769386	1.67298557485511	2.17719794053261	0.128625603489158	2.02754276975502	1.76201980640413	2.29306573310591	0.135470899668821
I132	White	Female	F	2004	2004	765	58596576	1.30553703342666	1.21302152294891	1.39805254390441	0.047201791060076	0.64583678626833	0.600070240826033	0.691603331710627	0.0233502782868864
I110	Black or African American	Male	M	2004	2004	632	9691710	6.52103705125308	6.01262691565567	7.02944718685049	0.259392926325211	9.22283113996595	8.50377667154193	9.94188560838997	0.366864524706133
I110	White	Male	M	2004	2004	2215	65845358	3.36394252727732	3.22384909571624	3.50403595883841	0.0714762405923898	3.35581460642825	3.21605966707206	3.49556954578443	0.0713035404878506
I119	Black or African American	Male	M	2004	2004	2705	11147229	24.2661203066699	23.3516433150182	25.1805972983217	0.466569893699891	31.2636234699524	30.0854431931869	32.4418037467178	0.601112386104823
I119	White	Male	M	2004	2004	6197	72292146	8.57216218204395	8.35873206506347	8.78559229902444	0.108892916826778	8.2643959680491	8.05862862945061	8.47016330664758	0.104983336019635
I120	Black or African American	Male	M	2004	2004	1122	11147229	10.0652816946705	9.47632199751327	10.6542413918277	0.300489641406743	15.6395619826189	14.7244289571983	16.5546950080395	0.466904604806446
I120	White	Male	M	2004	2004	2503	72292146	3.4623401551809	3.32669778212065	3.59798252824114	0.0692052923776754	3.73926746541867	3.5927760492713	3.88575888156604	0.0747405184425353
I129	Black or African American	Male	M	2004	2004	23	4166322	0.552045665217427	0.349947267637979	0.828339000202097	0.11510947841556	0.324928520532256	0.205975438450603	0.487551995773445	0.0677522800692156
I129	White	Male	M	2004	2004	89	24673091	0.360716863566061	0.289684498792632	0.443894565135759	0.0382359110662568	0.134035256965065	0.107641034163504	0.164942446868639	0.0142077088229076
I130	Black or African American	Male	M	2004	2004	4	1318573	0.303358251685724	0.0826560228368092	0.776718467616127	0.151679125842862	0.0678541774047459	0.0184882277174711	0.173733835827111	0.0339270887023729
I130	White	Male	M	2004	2004	17	30987179	0.0548613992903323	0.0319589595425902	0.087838586403751	0.0133058437672486	0.0236001994876258	0.0137480602095215	0.0377862793996376	0.00572388913371346
I131	Black or African American	Male	M	2004	2004	245	11147229	2.19785562851539	1.9226405714703	2.47307068556048	0.14041584543117	2.88488359599511	2.52363902963724	3.24612816235298	0.184308452223403
I131	White	Male	M	2004	2004	237	72292146	0.327836442979573	0.286097722892404	0.369575163066743	0.0212952653505965	0.33880842404384	0.295672798712455	0.381944049375225	0.0220079721078493
I132	Black or African American	Male	M	2004	2004	148	9963072	1.48548560122822	1.24615751929958	1.72481368315685	0.122106164249304	2.21278227208134	1.85627869071707	2.56928585344561	0.18188958232871
I132	White	Male	M	2004	2004	481	53796434	0.894111308567404	0.814206094197723	0.974016522937086	0.0407679665151436	0.738379084735928	0.672391395634392	0.804366773837464	0.0336671883171103
I110	Black or African American	Female	F	2005	2005	1069	11833269	9.03385193051895	8.4922999022574	9.5754039587805	0.276302055235486	9.4564275260932	8.88954337232891	10.0233116798575	0.289226609063414
I110	White	Female	F	2005	2005	5721	65594155	8.72181370428508	8.49580409552767	8.94782331304249	0.11531102487623	4.65873221899801	4.53800982319587	4.77945461480016	0.0615930590827274
I119	Black or African American	Female	F	2005	2005	2354	13316367	17.6774941693932	16.9633703077547	18.3916180310317	0.364348908999225	19.7839801081893	18.9847598036565	20.5832004127221	0.407765461496321
I119	White	Female	F	2005	2005	5866	77697870	7.54975651198675	7.356551678381	7.7429613455925	0.0985738946968127	5.42487154652846	5.2860443667624	5.56369872629453	0.0708301937581972
I120	Black or African American	Female	F	2005	2005	1427	13316367	10.7161360151759	10.1601263998755	11.2721456304763	0.283678375153285	12.5427167557294	11.891934504711	13.1934990067478	0.332031760723672
I120	White	Female	F	2005	2005	3496	71727330	4.87401385218159	4.71244519388509	5.03558251047809	0.0824329889267842	3.04756057753307	2.94653700876153	3.14858414630461	0.0515426371283378
I129	Black or African American	Female	F	2005	2005	29	8109220	0.357617625369641	0.239503676062556	0.513599705027117	0.0664079258810897	0.249569027065174	0.167141368806088	0.358423549600191	0.0463438048793853
I129	White	Female	F	2005	2005	138	38253707	0.360749351690282	0.300559664337988	0.420939039042576	0.0307090241593337	0.117577933425241	0.0979604926197755	0.137195374230706	0.0100088983701354
I130	Black or African American	Female	F	2005	2005	1	235430	0.424754704158349	0.0107547891092894	2.36658029987682	0.424754704158349	0.00896141677284884	0.000226903072688533	0.0499297881482755	0.00896141677284884
I130	White	Female	F	2005	2005	22	25929285	0.084846149826345	0.0531722336346721	0.128457919298585	0.0180892599229922	0.0179574182468507	0.0112537344411189	0.0271877107999144	0.00382853443412588
I131	Black or African American	Female	F	2005	2005	225	13316367	1.68965003743138	1.46886909920701	1.91043097565575	0.112643335828759	1.91763238043395	1.66706174939058	2.16820301147732	0.127842158695597
I131	White	Female	F	2005	2005	334	65594155	0.509191710755326	0.454582718399689	0.563800703110962	0.027861730793692	0.296038666407691	0.264289576763538	0.327787756051844	0.0161985151245678
I132	Black or African American	Female	F	2005	2005	223	11833269	1.88451728765737	1.63717192886249	2.13186264645225	0.126196611630041	1.99902187241197	1.7366476371057	2.26139610771825	0.133864405768507
I132	White	Female	F	2005	2005	822	59623615	1.37864837615096	1.2844000434184	1.47289670888352	0.0480858840472234	0.685458406940384	0.638598516391633	0.732318297489134	0.0239081074228318
I110	Black or African American	Male	M	2005	2005	636	9870422	6.44349350007528	5.94271127177095	6.9442757283796	0.255501136889963	9.42558702478034	8.69303930462035	10.1581347449403	0.373748836816321
I110	White	Male	M	2005	2005	2418	66210893	3.6519670562365	3.506402790416	3.79753132205701	0.0742674825614827	3.56708627207985	3.42490528131023	3.70926726284947	0.0725413218212335
I119	Black or African American	Male	M	2005	2005	2770	11337702	24.4317587461727	23.5219064025777	25.3416110897677	0.464210379385197	31.3478806192037	30.1804680336244	32.515293204783	0.59561866611187
I119	White	Male	M	2005	2005	6245	72693460	8.59086910982088	8.37779683027191	8.80394138936986	0.10871034670866	8.16652820882828	7.96398050856512	8.36907590909144	0.103340663399572
I120	Black or African American	Male	M	2005	2005	1172	11337702	10.3371917871893	9.74536469865759	10.9290188757211	0.301952596189663	15.8454821645902	14.9382932714255	16.7526710577548	0.462851476104415
I120	White	Male	M	2005	2005	2642	72693460	3.634439741897	3.4958512600129	3.7730282237811	0.0707084091245424	3.84106674787688	3.6945991635427	3.98753433221105	0.0747283593541694
I129	Black or African American	Male	M	2005	2005	22	6400735	0.343710526994165	0.215399950161974	0.520381174974436	0.0732793305741205	0.315891739674235	0.197966194336446	0.478263252784188	0.0673483451893668
I129	White	Male	M	2005	2005	96	30968955	0.309987857194406	0.251090164327469	0.378547871570093	0.0316380031910431	0.144055285523902	0.116684781274361	0.175915993023224	0.0147025810118542
I130	Black or African American	Male	M	2005	2005	2	649446	0.307954779920117	0.0372933238483261	1.11243736969663	0.217756913180325	0.0277014847355558	0.00335464980147581	0.100067181369638	0.0195879077054472
I130	White	Male	M	2005	2005	18	16942945	0.106238909469399	0.0629635520861338	0.167903159692722	0.0250407511038918	0.026295573814872	0.015584334777122	0.0415583137242381	0.00619792618656246
I131	Black or African American	Male	M	2005	2005	261	11337702	2.30205380243721	2.02276643833159	2.58134116654284	0.142493553115115	3.08500131527211	2.71072601176159	3.45927661878263	0.190956787505368
I131	White	Male	M	2005	2005	236	66210893	0.356436817730279	0.310960779019179	0.401912856441379	0.0232020605668877	0.336899184089395	0.293915856960207	0.379882511218583	0.0219302689434632
I132	Black or African American	Male	M	2005	2005	159	8651125	1.83791125431663	1.55222980112621	2.12359270750706	0.145755843464503	2.37603277546575	2.00670672964668	2.74535882128483	0.18843165603014
I132	White	Male	M	2005	2005	513	54322296	0.944363618209363	0.862642060491346	1.02608517592738	0.0416946723051107	0.774700956880833	0.707661346564223	0.841740567197444	0.0342038828145972
I110	Black or African American	Female	F	2006	2006	955	12033391	7.93625005619779	7.43290045515665	8.43959965723893	0.256811020939359	8.2534368205993	7.72996993114278	8.77690371005581	0.267074943600262
I110	White	Female	F	2006	2006	5668	71734246	7.90138645912581	7.69568164560927	8.10709127264235	0.104951435467621	4.51625125150529	4.39867509872621	4.63382740428437	0.0599878330505508
I119	Black or African American	Female	F	2006	2006	2309	13520870	17.0773034575438	16.380735647857	17.7738712672305	0.355391739636102	18.7926226113587	18.0260884800652	19.5591567426523	0.391088842496691
I119	White	Female	F	2006	2006	6048	78000379	7.75380847828957	7.55839016983936	7.94922678673978	0.099703218597046	5.5266454325416	5.3873580481736	5.6659328169096	0.0710649920244886
I120	Black or African American	Female	F	2006	2006	1358	13520870	10.0437323929599	9.50953554742455	10.5779292384953	0.272549410987433	11.635361207911	11.0165102657764	12.2542121500455	0.315740276599265
I120	White	Female	F	2006	2006	3463	78000379	4.43972201724815	4.29185013390555	4.58759390059075	0.075444838440103	2.96888536608496	2.87000199707994	3.06776873508998	0.0504506984719504
I129	Black or African American	Female	F	2006	2006	25	8732387	0.286290564080589	0.185272938544753	0.422622130695765	0.0572581128161177	0.212865576052348	0.137755957542277	0.314232163368476	0.0425731152104696
I129	White	Female	F	2006	2006	124	37665113	0.329217119300824	0.271270561959303	0.387163676642345	0.0295645700722046	0.104586718540054	0.0861780759521057	0.122995361128002	0.00939216458568783
I130	Black or African American	Female	F	2006	2006	5	3008309	0.1662063305332	0.05396719552413	0.387870727375413	0.0743297306726067	0.0425963964201462	0.0138310499176215	0.0994059324338026	0.0190496875983951
I130	White	Female	F	2006	2006	27	30981631	0.0871484138456106	0.0574316762083959	0.126796584724671	0.0167717200644041	0.0246512208933806	0.0162454010809468	0.0358662938388242	0.00474412967288208
I131	Black or African American	Female	F	2006	2006	199	13520870	1.47179878217896	1.26730600530776	1.67629155905016	0.104333049424082	1.62700317718671	1.4009461905186	1.85306016385483	0.115335197279651
I131	White	Female	F	2006	2006	272	60031342	0.453096650746205	0.399249531844811	0.506943769647599	0.02747301984765	0.236831721564743	0.208686058051857	0.26497738507763	0.0143600324045339
I132	Black or African American	Female	F	2006	2006	207	9306862	2.22416535240342	1.92116860272475	2.52716210208208	0.154590178407482	1.830797733321	1.58138922512897	2.08020624151302	0.127249238873483
I132	White	Female	F	2006	2006	758	52479759	1.44436638895388	1.34154135959369	1.54719141831408	0.0524617496735692	0.618962671906332	0.574898468115401	0.663026875697262	0.0224817366280256
I150	White	Female	F	2006	2006	5	12969251	0.0385527275245116	0.0125180706272089	0.0899693436421271	0.017241303892567	0.00407948730362047	0.00132460952748557	0.00952017713583998	0.00182440218484854
I110	Black or African American	Male	M	2006	2006	666	10058681	6.62114645051374	6.11828059195624	7.12401230907125	0.256564213549748	9.43535449190323	8.7187538740454	10.1519551097611	0.365612560131546
I110	White	Male	M	2006	2006	2395	73119380	3.27546541012793	3.14428278120326	3.4066480390526	0.0669299127166678	3.42758305098699	3.29030809943482	3.56485800253915	0.0700382405878402
I119	Black or African American	Male	M	2006	2006	2849	11539255	24.6896355093981	23.7830171169851	25.5962539018112	0.462560404292392	31.455517820827	30.3004521258157	32.6105835158383	0.589319232148639
I119	White	Male	M	2006	2006	6534	73119380	8.93607139447845	8.71939423369944	9.15274855525746	0.110549571826026	8.38077691335227	8.1775642411897	8.58398958551483	0.10367993477682
I120	Black or African American	Male	M	2006	2006	1120	11539255	9.70599921745381	9.13755570805679	10.2744427268508	0.290022198671951	14.8890325437547	14.017038458336	15.7610266291735	0.444894941540163
I120	White	Male	M	2006	2006	2590	73119380	3.54215257295672	3.40573401539237	3.67857113052107	0.0696013048797704	3.67294329191504	3.53148760484946	3.81439897898062	0.0721712689110102
I129	Black or African American	Male	M	2006	2006	28	5288221	0.529478628067927	0.351833253564857	0.765244871574013	0.100062055313671	0.355691781414714	0.236353631832263	0.514074217843058	0.0672194283580628
I129	White	Male	M	2006	2006	96	31952387	0.300447037024182	0.243362099989588	0.366896908202821	0.0306642473100138	0.139129436248521	0.112694843361302	0.169900693663607	0.0141998386254149
I130	Black or African American	Male	M	2006	2006	4	2195999	0.182149445423245	0.0496302593944715	0.466375440061676	0.0910747227116224	0.0441133379869938	0.0120195612013162	0.112947790581899	0.0220566689934969
I130	White	Male	M	2006	2006	16	13254690	0.120711989492021	0.0689977660737445	0.196029028215673	0.0301779973730053	0.0233890347026148	0.0133689383456676	0.0379823890149643	0.00584725867565371
I131	Black or African American	Male	M	2006	2006	226	11539255	1.9585319849505	1.70318394990308	2.21388001999792	0.13027960971807	2.64813629697783	2.302879540812	2.99339305314366	0.176151406207056
I131	White	Male	M	2006	2006	251	66628776	0.376714109231123	0.330109261117449	0.423318957344796	0.0237779837314659	0.350300104091656	0.306963040930639	0.393637167252674	0.0221107465107231
I132	Black or African American	Male	M	2006	2006	168	8797646	1.90960172755303	1.6208369427713	2.19836651233476	0.147328971827415	2.33015179042287	1.9777925677841	2.68251101306164	0.179775113591208
I132	White	Male	M	2006	2006	480	54823561	0.875535976220151	0.797209344886581	0.953862607553721	0.0399625670069236	0.697421082362845	0.635028850077511	0.759813314648179	0.0318327715741499
I150	White	Male	M	2006	2006	3	11786238	0.0254534143973675	0.00524900311702513	0.0743855673031547	0.0146955356541152	0.00438265485802561	0.000903791084822042	0.0128079582101912	0.00253032696204631
I110	Black or African American	Female	F	2007	2007	1050	10793714	9.7278842111251	9.13947452337169	10.3162938988785	0.300209024363989	8.86261911548807	8.32654664245658	9.39869158851956	0.273506363791576
